Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20200313,S92000003,Female,"",60+,"",9,21,2.79047517805889,0,0,0,663,88.0992877644307
20200313,S92000003,Female,"",65 to 74,"",3,6,1.99004315076899,0,0,0,239,79.2700521722979
20200313,S92000003,Female,"",75 to 84,"",2,5,2.61747215009632,0,0,0,165,86.3765809531787
20200313,S92000003,Female,"",85plus,"",2,3,3.64990145266078,0,0,0,93,113.146945032484
20200313,S92000003,Female,"",Total,d,23,71,2.53544534740422,0,0,0,2359,84.2410644299515
20200313,S92000003,Male,"",0 to 14,"",1,1,0.225343987597067,0,0,0,436,98.2499785923212
20200313,S92000003,Male,"",0 to 59,"",17,82,4.04593617782383,0,0,0,1622,80.0305912247591
20200313,S92000003,Male,"",15 to 19,"",2,4,2.77446383486391,0,0,0,57,39.5361096468108
20200313,S92000003,Male,"",20 to 24,"",3,5,2.83984414935308,0,0,0,112,63.6125089455091
20200313,S92000003,Male,"",25 to 44,"",4,37,5.26170587348584,0,0,0,525,74.6593400967585
20200313,S92000003,Male,"",45 to 64,"",9,44,6.05744384130048,0,0,0,647,89.0719583027593
20200313,S92000003,Male,"",60+,"",8,26,4.08626418012253,0,1,0.157164006927789,592,93.0410921012513
20200313,S92000003,Male,"",65 to 74,"",4,14,5.05782174068548,0,1,0.361272981477534,220,79.4800559250575
20200313,S92000003,Male,"",75 to 84,"",0,1,0.67689225229128,0,0,0,138,93.4111308161967
20200313,S92000003,Male,"",85plus,"",2,2,4.45503753369122,0,0,0,79,175.973982580803
20200313,S92000003,Male,"",Total,d,25,108,4.05557184877373,0,1,0.0375515911923494,2214,83.1392228998616
20200313,S92000003,Total,d,0 to 14,"",1,1,0.11551279015369,0,0,0,825,95.2980518767941
20200313,S92000003,Total,d,0 to 59,"",31,132,3.23969152246358,0,0,0,3318,81.4340641782891
20200313,S92000003,Total,d,15 to 19,"",2,4,1.41865100475957,0,0,0,115,40.7862163868378
20200313,S92000003,Total,d,20 to 24,"",5,11,3.16586848406705,0,0,0,259,74.5418124884877
20200313,S92000003,Total,d,25 to 44,"",8,56,3.93349029832714,0,0,0,1135,79.7234194393091
20200313,S92000003,Total,d,45 to 64,"",19,76,5.06543745384453,0,0,0,1307,87.1121941075632
20200313,S92000003,Total,d,60+,"",17,47,3.38412399430315,0,1,0.0720026381766628,1255,90.3633109117118
20200313,S92000003,Total,d,65 to 74,"",7,20,3.45841258862182,0,1,0.172920629431091,459,79.3705689088708
20200313,S92000003,Total,d,75 to 84,"",2,6,1.77117588366917,0,0,0,303,89.444382125293
20200313,S92000003,Total,d,85plus,"",4,5,3.93431271491183,0,0,0,172,135.340357392967
20200313,S92000003,Total,d,Total,d,48,179,3.27640803177567,0,1,0.0183039554847803,4575,83.7405963428697
20200314,S92000003,Female,"",0 to 14,"",0,0,0,0,0,0,407,96.4594408196445
20200314,S92000003,Female,"",0 to 59,"",4,54,2.63705739555421,0,0,0,1799,87.8530787889265
20200314,S92000003,Female,"",15 to 19,"",0,0,0,0,0,0,62,44.9973146763822
20200314,S92000003,Female,"",20 to 24,"",0,6,3.50078767722738,0,0,0,158,92.1874088336542
20200314,S92000003,Female,"",25 to 44,"",1,20,2.77593486546432,0,0,0,643,89.2463059246778
20200314,S92000003,Female,"",45 to 64,"",3,35,4.52205146094563,0,0,0,711,91.8622453923526
20200314,S92000003,Female,"",60+,"",5,26,3.45487402997768,1,1,0.132879770383757,751,99.7927075582013
20200314,S92000003,Female,"",65 to 74,"",2,8,2.65339086769198,1,1,0.331673858461498,267,88.5569202092199
20200314,S92000003,Female,"",75 to 84,"",3,8,4.18795544015412,0,0,0,194,101.557919423737
20200314,S92000003,Female,"",85plus,"",0,3,3.64990145266078,0,0,0,108,131.396452295788
20200314,S92000003,Female,"",Total,d,9,80,2.8568398280611,1,1,0.0357104978507637,2550,91.0617695194474
20200314,S92000003,Male,"",0 to 14,"",0,1,0.225343987597067,0,0,0,456,102.756858344263
20200314,S92000003,Male,"",0 to 59,"",4,86,4.24329891820548,0,0,0,1689,83.3364171261518
20200314,S92000003,Male,"",15 to 19,"",1,5,3.46807979357989,0,0,0,59,40.9233415642427
20200314,S92000003,Male,"",20 to 24,"",0,5,2.83984414935308,0,0,0,112,63.6125089455091
20200314,S92000003,Male,"",25 to 44,"",1,38,5.40391414033681,0,0,0,545,77.5035054337779
20200314,S92000003,Male,"",45 to 64,"",4,48,6.60812055414598,0,0,0,687,94.5787254312143
20200314,S92000003,Male,"",60+,"",6,32,5.02924822168926,1,2,0.314328013855579,689,108.286000773247
20200314,S92000003,Male,"",65 to 74,"",0,14,5.05782174068548,0,1,0.361272981477534,247,89.234426424951
20200314,S92000003,Male,"",75 to 84,"",3,4,2.70756900916512,0,0,0,176,119.133036403265
20200314,S92000003,Male,"",85plus,"",1,3,6.68255630053683,1,1,2.22751876684561,96,213.841801617179
20200314,S92000003,Male,"",Total,d,10,118,4.43108776069723,1,2,0.0751031823846988,2378,89.2976838554068
20200314,S92000003,Total,d,0 to 14,"",0,1,0.11551279015369,0,0,0,863,99.6875379026343
20200314,S92000003,Total,d,0 to 59,"",8,140,3.43603646321895,0,0,0,3488,85.6063941693406
20200314,S92000003,Total,d,15 to 19,"",1,5,1.77331375594947,0,0,0,121,42.9141928939771
20200314,S92000003,Total,d,20 to 24,"",0,11,3.16586848406705,0,0,0,271,77.9954871983791
20200314,S92000003,Total,d,25 to 44,"",2,58,4.07397209469597,0,0,0,1190,83.5866688394518
20200314,S92000003,Total,d,45 to 64,"",7,83,5.53199090354074,0,0,0,1398,93.1773889536139
20200314,S92000003,Total,d,60+,"",11,58,4.17615301424644,2,3,0.216007914529988,1440,103.683798974394
20200314,S92000003,Total,d,65 to 74,"",2,22,3.804253847484,1,2,0.345841258862182,514,88.8812035275808
20200314,S92000003,Total,d,75 to 84,"",6,12,3.54235176733834,0,0,0,370,109.222512826265
20200314,S92000003,Total,d,85plus,"",1,6,4.7211752578942,1,1,0.786862542982366,204,160.519958768403
20200314,S92000003,Total,d,Total,d,19,198,3.62418318598649,2,3,0.0549118664543408,4931,90.2568044954515
20200315,S92000003,Female,"",0 to 14,"",0,0,0,0,0,0,428,101.436463564639
20200315,S92000003,Female,"",0 to 59,"",1,55,2.68589179176818,0,0,0,1870,91.3203209201182
20200315,S92000003,Female,"",15 to 19,"",0,0,0,0,0,0,64,46.4488409562655
20200315,S92000003,Female,"",20 to 24,"",0,6,3.50078767722738,0,0,0,160,93.3543380593967
20200315,S92000003,Female,"",25 to 44,"",1,21,2.91473160873753,0,0,0,668,92.7162245065082
20200315,S92000003,Female,"",45 to 64,"",0,35,4.52205146094563,0,0,0,742,95.8674909720473
20200315,S92000003,Female,"",60+,"",3,29,3.85351334112895,0,1,0.132879770383757,830,110.290209418518
20200315,S92000003,Female,"",65 to 74,"",2,10,3.31673858461498,0,1,0.331673858461498,290,96.1854189538343
20200315,S92000003,Female,"",75 to 84,"",1,9,4.71144987017338,0,0,0,229,119.880224474412
20200315,S92000003,Female,"",85plus,"",0,3,3.64990145266078,0,0,0,119,144.779424288878
20200315,S92000003,Female,"",Total,d,4,84,2.99968181946415,0,1,0.0357104978507637,2700,96.418344197062
20200315,S92000003,Male,"",0 to 14,"",0,1,0.225343987597067,0,0,0,483,108.841146009383
20200315,S92000003,Male,"",0 to 59,"",2,88,4.3419802883963,0,0,0,1757,86.6915837126399
20200315,S92000003,Male,"",15 to 19,"",1,6,4.16169575229587,0,0,0,61,42.3105734816747
20200315,S92000003,Male,"",20 to 24,"",0,5,2.83984414935308,0,0,0,116,65.8843842649915
20200315,S92000003,Male,"",25 to 44,"",0,38,5.40391414033681,0,0,0,557,79.2100046359895
20200315,S92000003,Male,"",45 to 64,"",1,49,6.74578973235735,0,0,0,720,99.1218083121896
20200315,S92000003,Male,"",60+,"",6,38,5.972232263256,0,2,0.314328013855579,764,120.073301292831
20200315,S92000003,Male,"",65 to 74,"",3,17,6.14164068511808,0,1,0.361272981477534,270,97.5437049989342
20200315,S92000003,Male,"",75 to 84,"",3,7,4.73824576603896,0,0,0,204,138.086019467421
20200315,S92000003,Male,"",85plus,"",0,3,6.68255630053683,0,1,2.22751876684561,110,245.027064353017
20200315,S92000003,Male,"",Total,d,8,126,4.73150049023602,0,2,0.0751031823846988,2521,94.6675613959128
